DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
211611796,09/24/2021 12:00:00 AM,09/24/2021 12:00:00 AM,230,16,Foothill,1675,1,310,BURGLARY,0329 0344 1402 2004,26,F,O,203,OTHER BUSINESS,,,AA,Adult Arrest,310,998,,,9000    SUNLAND                      BL,,"342,309","-1,183,727"
211001055,11/05/2021 12:00:00 AM,11/05/2021 12:00:00 AM,2045,10,West Valley,1097,1,310,BURGLARY,0344 1605 1822 0216 1420,31,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,16500    OLDHAM                       ST,,"341,433","-118,493"
211107359,04/08/2021 12:00:00 AM,04/06/2021 12:00:00 AM,1700,11,Northeast,1128,1,310,BURGLARY,0344 1601,41,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1100    CRESTHAVEN                   DR,,"341,258","-1,181,788"
210517465,12/22/2021 12:00:00 AM,12/22/2021 12:00:00 AM,1030,5,Harbor,513,1,310,BURGLARY,2000 1814 0358 0344 1309,37,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,310,,,,1100    252ND                        ST,,"337,958","-118,296"
211408842,03/27/2021 12:00:00 AM,03/26/2021 12:00:00 AM,2100,14,Pacific,1432,1,310,BURGLARY,0344 1606,0,X,X,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,1400    ABBOT KINNEY                 BL,,"339,934","-118,46"
210410125,06/28/2021 12:00:00 AM,06/26/2021 12:00:00 AM,1800,4,Hollenbeck,466,1,310,BURGLARY,0344 1602,49,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,2500 E  CESAR E CHAVEZ               AV,,"34,046","-1,182,059"
212110685,06/28/2021 12:00:00 AM,06/27/2021 12:00:00 AM,1030,21,Topanga,2158,1,310,BURGLARY,344,33,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,21200    OXNARD                       ST,,"341,837","-1,185,846"
210810276,06/10/2021 12:00:00 AM,06/10/2021 12:00:00 AM,1020,8,West LA,819,1,310,BURGLARY,1202 1822 1609 0321,76,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,400    DALEHURST                    AV,,"340,721","-118,435"
211005011,02/02/2021 12:00:00 AM,02/02/2021 12:00:00 AM,300,10,West Valley,1015,1,310,BURGLARY,0324 1822 0344 1609 1414,0,M,W,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,18000    SATICOY                      ST,,"342,084","-1,185,257"
210607861,03/31/2021 12:00:00 AM,03/30/2021 12:00:00 AM,240,6,Hollywood,648,1,310,BURGLARY,1300 0400 0344 1822,27,F,H,707,GARAGE/CARPORT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,5600    CARLTON                      WY,,"341,005","-1,183,136"
210606434,02/27/2021 12:00:00 AM,02/27/2021 12:00:00 AM,1745,6,Hollywood,622,1,310,BURGLARY,0344 1822 1501,25,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,7600    HOLLYWOOD                    BL,,"341,146","-1,183,607"
212109026,05/18/2021 12:00:00 AM,05/13/2021 12:00:00 AM,1700,21,Topanga,2126,1,310,BURGLARY,1602 0344,53,F,W,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,7900    DEERING                      AV,,"342,138","-1,185,951"
211311195,06/14/2021 12:00:00 AM,06/14/2021 12:00:00 AM,155,13,Newton,1351,1,310,BURGLARY,1409 1822 1309 0344 1606 0352 0321 1402,31,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,300 W  40TH                         PL,,"340,101","-1,182,784"
221705820,02/22/2022 12:00:00 AM,12/15/2021 12:00:00 AM,1,17,Devonshire,1765,1,310,BURGLARY,1606 1267 1275 0354 0344,49,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,10000    CLAIRE                       AV,,"342,529","-1,185,506"
211307543,03/22/2021 12:00:00 AM,03/19/2021 12:00:00 AM,1600,13,Newton,1383,1,310,BURGLARY,344,35,M,H,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,310,,,,100 W  59TH                         ST,,"339,869","-1,182,758"
210809400,05/17/2021 12:00:00 AM,05/16/2021 12:00:00 AM,1430,8,West LA,819,1,310,BURGLARY,1602 1601 0344 1202 0397 1267 1275,69,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,700 S  BEVERLY GLEN                 BL,,"340,689","-1,184,301"
210713156,09/15/2021 12:00:00 AM,09/14/2021 12:00:00 AM,1800,7,Wilshire,727,1,310,BURGLARY,344,47,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,100 N  MCCADDEN                     PL,,"340,736","-1,183,372"
210711543,08/03/2021 12:00:00 AM,07/18/2021 12:00:00 AM,1230,7,Wilshire,721,1,310,BURGLARY,1607 0344 0321 0420,30,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,8700    BURTON                       WY,,"340,721","-1,183,821"
211315603,09/10/2021 12:00:00 AM,09/09/2021 12:00:00 AM,515,13,Newton,1342,1,310,BURGLARY,344,36,M,W,213,WAREHOUSE,,,IC,Invest Cont,310,,,,3400 S  MAIN                         ST,,"340,182","-118,273"
210118097,10/05/2021 12:00:00 AM,10/04/2021 12:00:00 AM,1730,1,Central,118,1,310,BURGLARY,0344 1602 0397 1822,37,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,1700 N  MAIN                         ST,,"340,677","-1,182,259"
211614463,12/18/2021 12:00:00 AM,12/18/2021 12:00:00 AM,530,16,Foothill,1611,1,310,BURGLARY,344,32,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13200    DEL SUR                      ST,,"342,821","-1,184,236"
210208446,04/21/2021 12:00:00 AM,04/21/2021 12:00:00 AM,745,2,Rampart,247,1,310,BURGLARY,1822 0400 0444 0344 0216,32,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,998,,,500 S  BONNIE BRAE                  ST,,"340,585","-1,182,724"
210515579,11/02/2021 12:00:00 AM,11/02/2021 12:00:00 AM,733,5,Harbor,525,1,310,BURGLARY,0344 1609 0352,57,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,500 W  E                            ST,,"337,753","-1,182,686"
212115230,10/15/2021 12:00:00 AM,10/14/2021 12:00:00 AM,1900,21,Topanga,2136,1,310,BURGLARY,0344 1609 1607 1420,35,M,X,402,MARKET,,,IC,Invest Cont,310,,,,7200    JORDAN                       AV,,"34,201","-1,186,028"
211412588,06/01/2021 12:00:00 AM,05/29/2021 12:00:00 AM,1,14,Pacific,1415,1,310,BURGLARY,344,35,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,,1400    ELKGROVE CIR,,"340,011","-1,184,582"
211222010,10/22/2021 12:00:00 AM,10/21/2021 12:00:00 AM,1730,12,77th Street,1239,1,310,BURGLARY,0344 0321,45,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1100 W  61ST                         ST,,"339,841","-1,182,941"
211012063,09/07/2021 12:00:00 AM,08/17/2021 12:00:00 AM,1000,10,West Valley,1097,1,310,BURGLARY,1822 1607 1300 0330 0344 0358 1609 0321 1414 1202,73,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3300    ALGINET                      DR,,"341,308","-118,495"
210118455,10/10/2021 12:00:00 AM,10/10/2021 12:00:00 AM,2240,1,Central,154,1,310,BURGLARY,0344 1218 2004,27,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,100 W  5TH                          ST,,"340,467","-1,182,485"
211511526,07/08/2021 12:00:00 AM,07/07/2021 12:00:00 AM,900,15,N Hollywood,1562,1,310,BURGLARY,0344 1609 0329 0352,76,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,4400    LAURELGROVE                  AV,,"341,504","-1,184,009"
211408397,03/19/2021 12:00:00 AM,03/19/2021 12:00:00 AM,350,14,Pacific,1477,1,310,BURGLARY,0314 2004 1601,28,M,W,504,OTHER RESIDENCE,,,AA,Adult Arrest,310,,,,7900    AIRPORT                      BL,,"33,966","-1,183,855"
210414166,10/22/2021 12:00:00 AM,10/22/2021 12:00:00 AM,730,4,Hollenbeck,407,1,310,BURGLARY,0344 0321,67,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,4400    FLORIZEL                     ST,,"340,871","-1,181,929"
211423285,12/16/2021 12:00:00 AM,12/11/2021 12:00:00 AM,1330,14,Pacific,1489,1,310,BURGLARY,1822 0358 0344,49,M,H,710,OTHER PREMISE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,5300 W  99TH                         PL,,"339,461","-1,183,761"
211414128,06/28/2021 12:00:00 AM,06/26/2021 12:00:00 AM,2000,14,Pacific,1467,1,310,BURGLARY,0394 0344 0349,47,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5900 W  CENTER                       DR,,"339,751","-1,183,873"
210613316,07/26/2021 12:00:00 AM,07/25/2021 12:00:00 AM,2200,6,Hollywood,638,1,310,BURGLARY,0358 0344 1822,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,5600    HOLLYWOOD                    BL,,"341,038","-1,183,151"
210315049,08/28/2021 12:00:00 AM,08/28/2021 12:00:00 AM,318,3,Southwest,327,1,310,BURGLARY,1822 0202 0216 0342 0344 0314 1606 1251,23,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,2600    MAGNOLIA                     AV,,"340,303","-1,182,865"
210113196,07/08/2021 12:00:00 AM,07/05/2021 12:00:00 AM,600,1,Central,153,1,310,BURGLARY,344,36,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,200 W  6TH                          ST,,"34,046","-118,251"
211013580,10/19/2021 12:00:00 AM,10/19/2021 12:00:00 AM,2127,10,West Valley,1097,1,310,BURGLARY,1822 0344 0358 0389,56,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,17000    COUNTESS                     PL,,"341,501","-1,185,053"
211318791,11/12/2021 12:00:00 AM,11/10/2021 12:00:00 AM,2230,13,Newton,1342,1,310,BURGLARY,0344 0329 1609 0321,53,M,H,720,JUNIOR HIGH SCHOOL,,,IC,Invest Cont,310,,,,3600    MAPLE                        AV,,"340,149","-1,182,709"
211223990,11/23/2021 12:00:00 AM,11/23/2021 12:00:00 AM,2130,12,77th Street,1268,1,310,BURGLARY,1822 0344 0329,47,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,100 E  84TH                         ST,,"339,628","-1,182,739"
210614561,08/19/2021 12:00:00 AM,08/18/2021 12:00:00 AM,1730,6,Hollywood,646,1,310,BURGLARY,0344 1822 1501 0329 1607,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,1500 N  CAHUENGA                     BL,,"34,098","-1,183,295"
210211139,06/25/2021 12:00:00 AM,06/25/2021 12:00:00 AM,1,2,Rampart,249,1,310,BURGLARY,1822 0314 1402,78,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,400    LUCAS                        AV,,"340,565","-1,182,627"
210912361,08/02/2021 12:00:00 AM,08/02/2021 12:00:00 AM,1100,9,Van Nuys,906,1,310,BURGLARY,2004 0344 1822 0321 1606,29,F,O,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,14300    RUNNYMEDE                    ST,,"342,057","-1,184,464"
210215819,10/07/2021 12:00:00 AM,10/06/2021 12:00:00 AM,1710,2,Rampart,236,1,310,BURGLARY,2004 0329 0344 1822 1609,50,M,B,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,BEVERLY,MOUNTAIN VIEW,"340,664","-1,182,698"
211306074,02/16/2021 12:00:00 AM,02/16/2021 12:00:00 AM,2115,13,Newton,1313,1,310,BURGLARY,0358 0344 0397 0329 0216 0202,47,M,O,108,PARKING LOT,,,IC,Invest Cont,310,,,,800 E  PICO                         BL,,"340,313","-1,182,505"
210617585,10/18/2021 12:00:00 AM,10/18/2021 12:00:00 AM,1508,6,Hollywood,615,1,310,BURGLARY,1202 0329 1601 1300 1309 0314 1822,70,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6600    LAKERIDGE                    RD,,"341,236","-1,183,404"
210809504,05/20/2021 12:00:00 AM,05/20/2021 12:00:00 AM,1000,8,West LA,835,1,310,BURGLARY,1607 0344 1822 0352 1202 1403,86,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,2000 S  BENTLEY                      AV,,"340,421","-1,184,383"
210412974,09/18/2021 12:00:00 AM,09/16/2021 12:00:00 AM,800,4,Hollenbeck,464,1,310,BURGLARY,344,0,X,X,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,310,,,,200 S  ST LOUIS                     ST,,"340,445","-1,182,116"
210909692,05/25/2021 12:00:00 AM,05/24/2021 12:00:00 AM,2100,9,Van Nuys,989,1,310,BURGLARY,0344 1609,72,M,O,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,4300    WOODMAN                      AV,,"34,148","-1,184,312"
210610318,05/27/2021 12:00:00 AM,05/26/2021 12:00:00 AM,1630,6,Hollywood,615,1,310,BURGLARY,0344 1822 1501 0329,32,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,2300 N  CAHUENGA                     BL,,"341,113","-1,183,332"
211307471,03/20/2021 12:00:00 AM,03/20/2021 12:00:00 AM,530,13,Newton,1313,1,310,BURGLARY,0344 0329 2004 1601 1607 0398,41,M,B,203,OTHER BUSINESS,,,AA,Adult Arrest,310,,,,1600    GRIFFITH                     AV,,"340,267","-1,182,527"
210111795,06/13/2021 12:00:00 AM,06/13/2021 12:00:00 AM,1030,1,Central,182,1,310,BURGLARY,0344 1607 1414 0329 0913 1817,31,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,500 W  OLYMPIC                      BL,,"34,043","-1,182,606"
212010271,06/09/2021 12:00:00 AM,06/09/2021 12:00:00 AM,715,20,Olympic,2069,1,310,BURGLARY,0358 1402 1607 1822,56,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,1000    ELDEN                        AV,,"340,516","-1,182,877"
210812537,08/07/2021 12:00:00 AM,08/07/2021 12:00:00 AM,1000,8,West LA,857,1,310,BURGLARY,1202 0344 0321 1822 0352,80,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1400    REXFORD                      DR,,"340,548","-1,183,943"
211009368,06/23/2021 12:00:00 AM,06/22/2021 12:00:00 AM,1400,10,West Valley,1041,1,310,BURGLARY,0358 0329 1822 1607 0321,0,M,W,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,310,,,,6000    TAMPA                        AV,,"341,796","-1,185,535"
211904923,01/26/2021 12:00:00 AM,01/25/2021 12:00:00 AM,2315,19,Mission,1983,1,310,BURGLARY,1609 0329,0,M,O,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,310,,,,8600 N  SEPULVEDA                    BL,,"342,269","-1,184,677"
211506677,03/11/2021 12:00:00 AM,03/10/2021 12:00:00 AM,1450,15,N Hollywood,1541,1,310,BURGLARY,0344 1309 0400 1609 0321,92,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,,4800    BEEMAN                       AV,,"341,587","-1,184,065"
211712850,09/21/2021 12:00:00 AM,09/21/2021 12:00:00 AM,2030,17,Devonshire,1761,1,310,BURGLARY,1501 1218 1606,45,F,H,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,,,IC,Invest Cont,310,,,,9600    ANDORA                       AV,,"342,454","-1,186,253"
212115025,10/10/2021 12:00:00 AM,10/08/2021 12:00:00 AM,1500,21,Topanga,2156,1,310,BURGLARY,1607 0344,35,M,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,6100    OWENSMOUTH                   AV,,"341,808","-1,186,015"
210907723,04/04/2021 12:00:00 AM,04/04/2021 12:00:00 AM,150,9,Van Nuys,923,1,310,BURGLARY,0344 1822 1606 0314,40,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,14800    ARCHWOOD                     ST,,"34,193","-1,184,553"
211105510,02/15/2021 12:00:00 AM,02/13/2021 12:00:00 AM,1540,11,Northeast,1145,1,310,BURGLARY,0325 0344,0,X,X,403,DRUG STORE,,,IC,Invest Cont,310,,,,2500    GLENDALE                     BL,,"341,025","-1,182,592"
210810526,06/17/2021 12:00:00 AM,06/16/2021 12:00:00 AM,1845,8,West LA,833,1,310,BURGLARY,1822 0344 1402,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,998,,,1400    WESTWOOD                     BL,,"340,551","-1,184,416"
211015552,12/12/2021 12:00:00 AM,12/11/2021 12:00:00 AM,2120,10,West Valley,1025,1,310,BURGLARY,0344 1609 1822,0,M,W,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,7000    RESEDA                       BL,,"341,977","-118,536"
211101060,11/13/2021 12:00:00 AM,11/12/2021 12:00:00 AM,1355,11,Northeast,1133,1,310,BURGLARY,0358 0344,28,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3500    GREENSWARD                   RD,,"341,141","-118,263"
211715005,11/11/2021 12:00:00 AM,11/11/2021 12:00:00 AM,1000,17,Devonshire,1721,1,310,BURGLARY,0344 1609 1202 0352 0321 0329,66,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,21400    CELTIC                       ST,,"342,708","-118,598"
220710787,06/21/2022 12:00:00 AM,06/06/2021 12:00:00 AM,1800,7,Wilshire,734,1,310,BURGLARY,0344 0397 1602 0329,35,M,H,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,300 S  FULLER                       AV,,"340,678","-1,183,518"
212004808,01/23/2021 12:00:00 AM,01/23/2021 12:00:00 AM,2,20,Olympic,2023,1,310,BURGLARY,1609 0344 0358 1822 1403,0,X,X,207,BAR/COCKTAIL/NIGHTCLUB,,,AA,Adult Arrest,310,,,,400 S  WESTERN                      AV,,"340,668","-1,183,091"
211407656,03/05/2021 12:00:00 AM,03/05/2021 12:00:00 AM,1050,14,Pacific,1488,1,310,BURGLARY,1606 0344 0400,0,X,X,707,GARAGE/CARPORT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,,5700 W  CENTURY                      BL,,"339,456","-1,183,797"
211606527,03/30/2021 12:00:00 AM,03/29/2021 12:00:00 AM,2300,16,Foothill,1663,1,310,BURGLARY,0344 0325 1609,50,M,O,202,LIQUOR STORE,,,IC,Invest Cont,310,,,,9300    SAN FERNANDO                 RD,,"342,381","-1,183,924"
210810165,06/07/2021 12:00:00 AM,06/06/2021 12:00:00 AM,130,8,West LA,891,1,310,BURGLARY,1402 1822 1420 1309 1607 0344,58,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,310,,,,2400 S  BARRINGTON                   AV,,"340,294","-1,184,481"
211913804,09/28/2021 12:00:00 AM,09/28/2021 12:00:00 AM,930,19,Mission,1924,1,310,BURGLARY,0344 1601 0906,46,F,H,410,"MEMBERSHIP STORE (COSTCO,SAMS CLUB)*",,,IC,Invest Cont,310,,,,14900    ASTORIA                      ST,,"342,948","-1,184,571"
212111478,07/16/2021 12:00:00 AM,07/16/2021 12:00:00 AM,1130,21,Topanga,2134,1,310,BURGLARY,1606 0321 0344 1202,71,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,22100    CAJUN                        CT,,"34,2","-1,186,092"
210716226,12/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,400,7,Wilshire,722,1,310,BURGLARY,1402 0344 2004,44,M,H,108,PARKING LOT,,,AA,Adult Arrest,310,998,,,100 N  LA CIENEGA                   BL,,"340,734","-1,183,765"
211319507,11/27/2021 12:00:00 AM,11/26/2021 12:00:00 AM,1400,13,Newton,1375,1,310,BURGLARY,0344 1602,39,F,H,503,HOTEL,,,IC,Invest Cont,310,,,,1100 E  56TH                         ST,,"339,921","-1,182,565"
210906174,02/24/2021 12:00:00 AM,02/19/2021 12:00:00 AM,2300,9,Van Nuys,964,1,310,BURGLARY,344,36,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,,14200    RIVERSIDE                    DR,,"341,576","-1,184,426"
210111987,06/17/2021 12:00:00 AM,06/17/2021 12:00:00 AM,335,1,Central,138,1,310,BURGLARY,1607 1822 1309 0344 1402,0,X,X,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,998,,,300    TOWNE                        AV,,"340,448","-1,182,404"
210816156,11/05/2021 12:00:00 AM,11/04/2021 12:00:00 AM,2200,8,West LA,855,1,310,BURGLARY,1607 1822 0344,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,1500    WESTWOOD                     BL,,"340,535","-1,184,402"
210109544,04/28/2021 12:00:00 AM,04/25/2021 12:00:00 AM,1630,1,Central,153,1,310,BURGLARY,0344 0329 1607 1822 1414,57,M,A,120,STORAGE SHED,,,IC,Invest Cont,310,,,,500 S  SPRING                       ST,,"340,467","-118,252"
210710032,06/21/2021 12:00:00 AM,06/20/2021 12:00:00 AM,2353,7,Wilshire,723,1,310,BURGLARY,1607 0329,20,M,O,210,RESTAURANT/FAST FOOD,302,BLUNT INSTRUMENT,IC,Invest Cont,310,,,,8200    BEVERLY                      BL,,"340,761","-1,183,685"
210800612,03/05/2021 12:00:00 AM,03/05/2021 12:00:00 AM,2200,8,West LA,859,1,310,BURGLARY,0906 1822 0321 0344 1402 1609 0358 0202 1608 1414,33,F,A,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,998,,,1700 S  CORNING                      ST,,"340,449","-118,379"
211315887,09/14/2021 12:00:00 AM,09/01/2021 12:00:00 AM,1800,13,Newton,1353,1,310,BURGLARY,0358 1609 0352 1221,26,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,4200    MCKINLEY                     AV,,"340,033","-1,182,609"
211915700,11/16/2021 12:00:00 AM,11/16/2021 12:00:00 AM,500,19,Mission,1994,1,310,BURGLARY,0344 0602,60,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,7900    WILLIS                       AV,,"342,184","-1,184,547"
211101003,10/14/2021 12:00:00 AM,10/13/2021 12:00:00 AM,700,11,Northeast,1102,1,310,BURGLARY,0344 0321 1402 1602,39,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,4000    EDENHURST                    AV,,"341,245","-1,182,665"
211320674,12/19/2021 12:00:00 AM,12/18/2021 12:00:00 AM,2200,13,Newton,1307,1,310,BURGLARY,1609 0325 0910,0,X,X,210,RESTAURANT/FAST FOOD,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,1700 E  OLYMPIC                      BL,,"340,349","-1,182,436"
210211689,07/08/2021 12:00:00 AM,07/08/2021 12:00:00 AM,1010,2,Rampart,231,1,310,BURGLARY,2004 1822 1601,34,F,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,100 N  VENDOME                      ST,,"340,718","-1,182,822"
211506206,02/26/2021 12:00:00 AM,02/26/2021 12:00:00 AM,942,15,N Hollywood,1508,1,310,BURGLARY,0344 1601 2000 1606 0329 1420 0913 1814,25,M,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,7400    CRANER                       AV,,"342,048","-1,183,692"
221706557,03/12/2022 12:00:00 AM,11/28/2021 12:00:00 AM,1630,17,Devonshire,1762,1,310,BURGLARY,0344 0321 0352 1501,29,F,O,120,STORAGE SHED,,,IC,Invest Cont,310,,,,20500    LASSEN                       ST,,"34,25","-1,185,798"
212011494,07/12/2021 12:00:00 AM,07/09/2021 12:00:00 AM,1530,20,Olympic,2013,1,310,BURGLARY,0344 1822 1609 0358,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,200 S  OXFORD                       AV,,"340,697","-1,183,079"
210810811,06/24/2021 12:00:00 AM,06/24/2021 12:00:00 AM,530,8,West LA,842,1,310,BURGLARY,0202 1403 1822 1420 0352 0344 1607,31,F,W,707,GARAGE/CARPORT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,,11700    OHIO                         AV,,"340,465","-1,184,588"
211407216,02/24/2021 12:00:00 AM,02/21/2021 12:00:00 AM,2330,14,Pacific,1454,1,310,BURGLARY,1607 0344,34,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,4700    LINCOLN                      BL,,"33,98","-1,184,384"
210111984,06/17/2021 12:00:00 AM,06/17/2021 12:00:00 AM,300,1,Central,195,1,310,BURGLARY,1309 1822 1414 1609 0344,0,X,X,203,OTHER BUSINESS,307,VEHICLE,IC,Invest Cont,310,,,,1300 S  SANTEE                       ST,,"340,341","-1,182,591"
210806639,03/06/2021 12:00:00 AM,03/05/2021 12:00:00 AM,2305,8,West LA,806,1,310,BURGLARY,1602 0344 1309 1822 0397 1420,67,M,O,118,CONSTRUCTION SITE,,,IC,Invest Cont,310,,,,10900    CHALON                       RD,,"340,856","-1,184,546"
221304182,01/05/2022 12:00:00 AM,09/06/2021 12:00:00 AM,1200,13,Newton,1313,1,310,BURGLARY,0344 1601,0,X,X,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,1700 S  SAN PEDRO                    ST,,"340,273","-1,182,577"
210108588,04/08/2021 12:00:00 AM,03/01/2021 12:00:00 AM,825,1,Central,138,1,310,BURGLARY,0344 0321 1607 1822,80,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,200 S  CENTRAL                      AV,,"340,471","-1,182,394"
211614182,12/08/2021 12:00:00 AM,12/08/2021 12:00:00 AM,1435,16,Foothill,1676,1,310,BURGLARY,0344 1822 0321 0358 1607,0,M,O,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,8400    SUNLAND                      BL,,"342,241","-1,183,656"
